417.bases 0.07191967964172363 0.002
252.bases 0.25151562690734863 0.007
4092.bases 0.4335503578186035 0.02
462.bases 1.0582988262176514 0.021
924.bases 3.9217166900634766 0.09
4639.bases 4.076334238052368 0.385
1716.bases 13.45555305480957 0.327
3432.bases 72.05650663375854 1.26
6435.bases 243.27815461158752 4.5
